district,sector,candidate_aspiration,industry_size,organization_count,dsdp,mssds_trained,inference,pdf_page,source_batch,dsdp_training,mssds_trained_2022_23,projected_training,projection_available,projection_value_is_zero,projection_matched
Gondia,BFSI,51.0,698.0,5.0,,,,146,batch3_buldhana_to_hingoli.csv,,,,,,False
Gondia,Capital Goods,4.0,,,,,,146,batch3_buldhana_to_hingoli.csv,210.0,399.0,,,,False
Gondia,Construction,82.0,23.0,1.0,,,,147,batch3_buldhana_to_hingoli.csv,240.0,,30.0,True,False,True
Gondia,Domestic Workers,5.0,,,,,,147,batch3_buldhana_to_hingoli.csv,180.0,135.0,,,,False
Gondia,Electronics,159.0,1.0,1.0,,,,147,batch3_buldhana_to_hingoli.csv,300.0,414.0,0.0,True,True,True
Gondia,Furniture & Fittings,,,,,,,147,batch3_buldhana_to_hingoli.csv,60.0,,,,,False
Gondia,Green Jobs,13.0,,,,,,148,batch3_buldhana_to_hingoli.csv,60.0,30.0,0.0,True,True,True
Gondia,Healthcare,80.0,8.0,1.0,,,,148,batch3_buldhana_to_hingoli.csv,270.0,,,,,False
Gondia,Iron & Steel,16.0,250.0,1.0,,,,148,batch3_buldhana_to_hingoli.csv,,,,,,False
Gondia,IT/ITeS,84.0,,,,,,148,batch3_buldhana_to_hingoli.csv,120.0,90.0,0.0,True,True,True
Gondia,Logistics,2.0,,,,,,149,batch3_buldhana_to_hingoli.csv,210.0,411.0,,,,False
Gondia,Management,37.0,158.0,3.0,,,,149,batch3_buldhana_to_hingoli.csv,210.0,90.0,,,,False
Gondia,Media & Entertainment,8.0,,,,,,149,batch3_buldhana_to_hingoli.csv,,930.0,,,,False
Gondia,Paints & Coatings,2.0,,,,,,149,batch3_buldhana_to_hingoli.csv,90.0,,,,,False
Gondia,Plumbing,3.0,,,,,,150,batch3_buldhana_to_hingoli.csv,60.0,,,,,False
Gondia,Power,59.0,,,,,,150,batch3_buldhana_to_hingoli.csv,120.0,110.0,,,,False
Gondia,Telecom,6.0,,,,,,150,batch3_buldhana_to_hingoli.csv,,120.0,0.0,True,True,True
Gondia,Tourism & Hospitality,20.0,,,,,,150,batch3_buldhana_to_hingoli.csv,,300.0,,,,False
Hingoli,Agriculture,204.0,309.0,5.0,,,,157,batch3_buldhana_to_hingoli.csv,600.0,,180.0,True,False,True
Hingoli,Apparel,113.0,,,,,,158,batch3_buldhana_to_hingoli.csv,,90.0,,,,False
Hingoli,Automotive,123.0,494.0,5.0,,,,158,batch3_buldhana_to_hingoli.csv,540.0,,,,,False
Hingoli,Beauty & Wellness,128.0,667.0,2.0,,,,158,batch3_buldhana_to_hingoli.csv,,21.0,,,,False
Hingoli,BFSI,250.0,817.0,10.0,,,,159,batch3_buldhana_to_hingoli.csv,,30.0,,,,False
Hingoli,Capital Goods,491.0,,,,,,159,batch3_buldhana_to_hingoli.csv,,250.0,,,,False
Hingoli,Construction,108.0,,,,,,159,batch3_buldhana_to_hingoli.csv,600.0,,600.0,True,False,True
Hingoli,Electronics,993.0,,,,,,159,batch3_buldhana_to_hingoli.csv,720.0,510.0,0.0,True,True,True
Hingoli,Food Processing,188.0,1588.0,12.0,,,,159,batch3_buldhana_to_hingoli.csv,120.0,76.0,,,,False
Hingoli,Green Jobs,51.0,,,,,,160,batch3_buldhana_to_hingoli.csv,240.0,,0.0,True,True,True
Hingoli,Healthcare,215.0,4.0,1.0,,,,160,batch3_buldhana_to_hingoli.csv,60.0,,,,,False
Hingoli,Iron & Steel,15.0,280.0,2.0,,,,160,batch3_buldhana_to_hingoli.csv,,,,,,False
Hingoli,IT/ITeS,206.0,60.0,2.0,,,,160,batch3_buldhana_to_hingoli.csv,240.0,178.0,0.0,True,True,True
Hingoli,Life Science,43.0,,,,,,161,batch3_buldhana_to_hingoli.csv,360.0,,,,,False
Hingoli,Media & Entertainment,63.0,,,,,,161,batch3_buldhana_to_hingoli.csv,960.0,540.0,,,,False
Hingoli,Plumbing,14.0,,,,,,161,batch3_buldhana_to_hingoli.csv,120.0,,,,,False
Hingoli,Power,24.0,,,,,,161,batch3_buldhana_to_hingoli.csv,,90.0,,,,False
Hingoli,Sports,53.0,,,,,,161,batch3_buldhana_to_hingoli.csv,60.0,,,,,False
Hingoli,Telecom,23.0,,,,,,162,batch3_buldhana_to_hingoli.csv,120.0,270.0,0.0,True,True,True
Hingoli,Textile,15.0,61.0,3.0,,,,162,batch3_buldhana_to_hingoli.csv,420.0,,,,,False
Hingoli,Tourism & Hospitality,19.0,,1.0,,,,162,batch3_buldhana_to_hingoli.csv,120.0,150.0,,,,False
Jalgaon,Agriculture,161.0,194.0,11.0,,,,168,batch4_jalgaon_to_nagpur.csv,360.0,30.0,90.0,True,False,True
Jalgaon,Apparel,145.0,13.0,3.0,,,,168,batch4_jalgaon_to_nagpur.csv,270.0,430.0,,,,False
Jalgaon,Automotive,86.0,2087.0,7.0,,,,168,batch4_jalgaon_to_nagpur.csv,,,,,,False
Jalgaon,Beauty & Wellness,223.0,,1.0,,,,169,batch4_jalgaon_to_nagpur.csv,180.0,180.0,,,,False
Jalgaon,BFSI,319.0,2920.0,8.0,,,,169,batch4_jalgaon_to_nagpur.csv,,,,,,False
Jalgaon,Capital Goods,14.0,293.0,2.0,,,,169,batch4_jalgaon_to_nagpur.csv,,60.0,,,,False
Jalgaon,Construction,59.0,35.0,3.0,,,,169,batch4_jalgaon_to_nagpur.csv,60.0,,300.0,True,False,True
Jalgaon,Electronics,292.0,1545.0,6.0,,,,169,batch4_jalgaon_to_nagpur.csv,570.0,330.0,0.0,True,True,True
Jalgaon,Green Jobs,61.0,,,,,,170,batch4_jalgaon_to_nagpur.csv,120.0,,0.0,True,True,True
Jalgaon,Healthcare,294.0,53.0,2.0,,,,170,batch4_jalgaon_to_nagpur.csv,270.0,,,,,False
Jalgaon,Instrumentation,,,,,,,170,batch4_jalgaon_to_nagpur.csv,210.0,150.0,,,,False
Jalgaon,Iron & Steel,57.0,420.0,2.0,,,,170,batch4_jalgaon_to_nagpur.csv,,,,,,False
Jalgaon,IT/ITeS,830.0,4.0,3.0,,,,170,batch4_jalgaon_to_nagpur.csv,540.0,320.0,0.0,True,True,True
Jalgaon,Logistics,3.0,,1.0,,,,171,batch4_jalgaon_to_nagpur.csv,60.0,,,,,False
Jalgaon,Management,194.0,1070.0,4.0,,,,171,batch4_jalgaon_to_nagpur.csv,270.0,,,,,False
Jalgaon,Media & Entertainment,57.0,17.0,1.0,,,,171,batch4_jalgaon_to_nagpur.csv,180.0,180.0,,,,False
Jalgaon,Power,42.0,,,,,,171,batch4_jalgaon_to_nagpur.csv,60.0,127.0,,,,False
Jalgaon,Retail,,,,,,,171,batch4_jalgaon_to_nagpur.csv,60.0,,0.0,True,True,True
Jalgaon,Telecom,15.0,40.0,1.0,,,,171,batch4_jalgaon_to_nagpur.csv,90.0,90.0,0.0,True,True,True
Jalgaon,Tourism & Hospitality,26.0,,,,,,171,batch4_jalgaon_to_nagpur.csv,30.0,300.0,,,,False
Jalna,Agriculture,277.0,35.0,2.0,,,,178,batch4_jalgaon_to_nagpur.csv,720.0,290.0,360.0,True,False,True
Jalna,Apparel,214.0,840.0,7.0,,,,178,batch4_jalgaon_to_nagpur.csv,960.0,2474.0,,,,False
Jalna,Automotive,125.0,4789.0,17.0,,,,178,batch4_jalgaon_to_nagpur.csv,450.0,,,,,False
Jalna,Beauty & Wellness,355.0,,1.0,,,,178,batch4_jalgaon_to_nagpur.csv,330.0,425.0,,,,False
Jalna,BFSI,1578.0,2948.0,8.0,,,,178,batch4_jalgaon_to_nagpur.csv,240.0,450.0,,,,False
Jalna,Capital Goods,50.0,3413.0,61.0,,,,179,batch4_jalgaon_to_nagpur.csv,420.0,943.0,,,,False
Jalna,Construction,110.0,291.0,7.0,,,,179,batch4_jalgaon_to_nagpur.csv,360.0,,120.0,True,False,True
Jalna,Electronics,394.0,110.0,3.0,,,,179,batch4_jalgaon_to_nagpur.csv,780.0,1741.0,0.0,True,True,True
Jalna,Food Processing,230.0,447.0,5.0,,,,179,batch4_jalgaon_to_nagpur.csv,240.0,570.0,,,,False
Jalna,Furniture & Fittings,14.0,55.0,3.0,,,,180,batch4_jalgaon_to_nagpur.csv,60.0,,,,,False
Jalna,Gem & Jewellery,102.0,,,,,,180,batch4_jalgaon_to_nagpur.csv,90.0,335.0,,,,False
Jalna,Green Jobs,75.0,,,,,,180,batch4_jalgaon_to_nagpur.csv,30.0,,0.0,True,True,True
Jalna,Handicraft & Carpet,43.0,15.0,1.0,,,,180,batch4_jalgaon_to_nagpur.csv,90.0,,,,,False
Jalna,Healthcare,435.0,153.0,3.0,,,,180,batch4_jalgaon_to_nagpur.csv,750.0,60.0,,,,False
Jalna,Hydrocarbon,16.0,,,,,,181,batch4_jalgaon_to_nagpur.csv,60.0,,,,,False
Jalna,Iron & Steel,16.0,2052.0,13.0,,,,181,batch4_jalgaon_to_nagpur.csv,60.0,,,,,False
Jalna,IT/ITeS,1824.0,32.0,7.0,,,,181,batch4_jalgaon_to_nagpur.csv,690.0,450.0,0.0,True,True,True
Jalna,Life Science,199.0,195.0,4.0,,,,181,batch4_jalgaon_to_nagpur.csv,30.0,,,,,False
Jalna,Logistics,4.0,529.0,4.0,,,,181,batch4_jalgaon_to_nagpur.csv,240.0,,,,,False
Jalna,Management,561.0,4171.0,6.0,,,,182,batch4_jalgaon_to_nagpur.csv,180.0,,,,,False
Jalna,Media & Entertainment,161.0,,,,,,182,batch4_jalgaon_to_nagpur.csv,270.0,1710.0,,,,False
Jalna,Paints & Coatings,24.0,300.0,1.0,,,,182,batch4_jalgaon_to_nagpur.csv,,,,,,False
Jalna,Plumbing,8.0,,,,,,182,batch4_jalgaon_to_nagpur.csv,120.0,60.0,,,,False
Jalna,Power,47.0,40.0,1.0,,,,182,batch4_jalgaon_to_nagpur.csv,120.0,120.0,,,,False
Jalna,Retail,,,,,,,183,batch4_jalgaon_to_nagpur.csv,60.0,,0.0,True,True,True
Jalna,Telecom,31.0,,,,,,183,batch4_jalgaon_to_nagpur.csv,150.0,360.0,0.0,True,True,True
Jalna,Textile,63.0,792.0,5.0,,,,183,batch4_jalgaon_to_nagpur.csv,120.0,,,,,False
Jalna,Tourism & Hospitality,132.0,611.0,13.0,,,,183,batch4_jalgaon_to_nagpur.csv,240.0,990.0,,,,False
Kolhapur,Agriculture,277.0,35.0,2.0,,,,192,batch4_jalgaon_to_nagpur.csv,720.0,290.0,549.0,True,False,True
Kolhapur,Apparel,214.0,840.0,7.0,,,,192,batch4_jalgaon_to_nagpur.csv,960.0,2474.0,,,,False
Kolhapur,Automotive,125.0,4789.0,17.0,,,,193,batch4_jalgaon_to_nagpur.csv,450.0,,,,,False
Kolhapur,Beauty & Wellness,355.0,,1.0,,,,193,batch4_jalgaon_to_nagpur.csv,330.0,425.0,,,,False
Kolhapur,BFSI,1578.0,2948.0,8.0,,,,193,batch4_jalgaon_to_nagpur.csv,240.0,450.0,,,,False
Kolhapur,Capital Goods,50.0,3413.0,61.0,,,,193,batch4_jalgaon_to_nagpur.csv,420.0,943.0,,,,False
Kolhapur,Construction,110.0,291.0,7.0,,,,194,batch4_jalgaon_to_nagpur.csv,360.0,,1236.0,True,False,True
Kolhapur,Electronics,394.0,110.0,3.0,,,,194,batch4_jalgaon_to_nagpur.csv,780.0,1741.0,0.0,True,True,True
Kolhapur,Food Processing,230.0,447.0,5.0,,,,194,batch4_jalgaon_to_nagpur.csv,240.0,570.0,,,,False
Kolhapur,Furniture & Fittings,14.0,55.0,3.0,,,,194,batch4_jalgaon_to_nagpur.csv,60.0,,,,,False
Kolhapur,Gem & Jewellery,102.0,,,,,,194,batch4_jalgaon_to_nagpur.csv,90.0,335.0,,,,False
Kolhapur,Green Jobs,75.0,,,,,,194,batch4_jalgaon_to_nagpur.csv,30.0,,0.0,True,True,True
Kolhapur,Handicraft & Carpet,43.0,15.0,1.0,,,,195,batch4_jalgaon_to_nagpur.csv,90.0,,,,,False
Kolhapur,Healthcare,435.0,153.0,3.0,,,,195,batch4_jalgaon_to_nagpur.csv,750.0,60.0,,,,False
Kolhapur,Hydrocarbon,16.0,0.0,,,,,195,batch4_jalgaon_to_nagpur.csv,60.0,,,,,False
Kolhapur,Iron & Steel,16.0,2052.0,13.0,,,,195,batch4_jalgaon_to_nagpur.csv,60.0,,,,,False
Kolhapur,IT/ITeS,1824.0,32.0,7.0,,,,195,batch4_jalgaon_to_nagpur.csv,690.0,450.0,0.0,True,True,True
Kolhapur,Life Science,199.0,195.0,4.0,,,,195,batch4_jalgaon_to_nagpur.csv,30.0,,,,,False
Kolhapur,Logistics,4.0,529.0,4.0,,,,196,batch4_jalgaon_to_nagpur.csv,240.0,,,,,False
Kolhapur,Management,561.0,4171.0,6.0,,,,196,batch4_jalgaon_to_nagpur.csv,180.0,,,,,False
Kolhapur,Media & Entertainment,161.0,,,,,,196,batch4_jalgaon_to_nagpur.csv,270.0,1710.0,,,,False
Kolhapur,Paints & Coatings,24.0,300.0,1.0,,,,196,batch4_jalgaon_to_nagpur.csv,,,,,,False
Kolhapur,Plumbing,8.0,,,,,,196,batch4_jalgaon_to_nagpur.csv,120.0,60.0,,,,False
Kolhapur,Power,47.0,40.0,1.0,,,,196,batch4_jalgaon_to_nagpur.csv,120.0,120.0,,,,False
Kolhapur,Retail,,,,,,,196,batch4_jalgaon_to_nagpur.csv,60.0,,0.0,True,True,True
Kolhapur,Telecom,31.0,,,,,,197,batch4_jalgaon_to_nagpur.csv,150.0,360.0,0.0,True,True,True
Kolhapur,Textile,63.0,792.0,5.0,,,,197,batch4_jalgaon_to_nagpur.csv,120.0,,,,,False
Kolhapur,Tourism & Hospitality,132.0,611.0,13.0,,,,197,batch4_jalgaon_to_nagpur.csv,240.0,990.0,,,,False
Latur,Agriculture,142.0,5689.0,61.0,,,,205,batch4_jalgaon_to_nagpur.csv,810.0,120.0,169.0,True,False,True
Latur,Apparel,176.0,56.0,7.0,,,,205,batch4_jalgaon_to_nagpur.csv,1260.0,1030.0,,,,False
Latur,Automotive,60.0,3492.0,29.0,,,,205,batch4_jalgaon_to_nagpur.csv,510.0,72.0,,,,False
Latur,Beauty & Wellness,69.0,47.0,4.0,,,,205,batch4_jalgaon_to_nagpur.csv,150.0,320.0,,,,False
Latur,BFSI,205.0,2935.0,8.0,,,,205,batch4_jalgaon_to_nagpur.csv,390.0,60.0,,,,False
Latur,Capital Goods,10.0,58.0,4.0,,,,206,batch4_jalgaon_to_nagpur.csv,480.0,,,,,False
Latur,Construction,118.0,93.0,8.0,,,,206,batch4_jalgaon_to_nagpur.csv,300.0,,394.0,True,False,True
Latur,Electronics,482.0,29.0,6.0,,,,206,batch4_jalgaon_to_nagpur.csv,720.0,1081.0,0.0,True,True,True
Latur,Food Processing,48.0,1084.0,8.0,,,,206,batch4_jalgaon_to_nagpur.csv,390.0,300.0,,,,False
Latur,Green Jobs,22.0,,,,,,206,batch4_jalgaon_to_nagpur.csv,120.0,60.0,0.0,True,True,True
Latur,Healthcare,267.0,4.0,1.0,,,,207,batch4_jalgaon_to_nagpur.csv,180.0,,,,,False
Latur,Iron & Steel,11.0,273.0,3.0,,,,207,batch4_jalgaon_to_nagpur.csv,120.0,,,,,False
Latur,IT/ITeS,524.0,,1.0,,,,207,batch4_jalgaon_to_nagpur.csv,1110.0,134.0,0.0,True,True,True
Latur,Logistics,5.0,,,,,,207,batch4_jalgaon_to_nagpur.csv,330.0,240.0,,,,False
Latur,Management,110.0,239.0,9.0,,,,207,batch4_jalgaon_to_nagpur.csv,,,,,,False
Latur,Media & Entertainment,112.0,7.0,3.0,,,,207,batch4_jalgaon_to_nagpur.csv,360.0,900.0,,,,False
Latur,Paints & Coatings,9.0,,,,,,208,batch4_jalgaon_to_nagpur.csv,60.0,,,,,False
Latur,Plumbing,2.0,,,,,,208,batch4_jalgaon_to_nagpur.csv,60.0,,,,,False
Latur,Power,50.0,,,,,,208,batch4_jalgaon_to_nagpur.csv,270.0,172.0,,,,False
Latur,Telecom,168.0,10.0,2.0,,,,208,batch4_jalgaon_to_nagpur.csv,90.0,260.0,0.0,True,True,True
Latur,Tourism & Hospitality,138.0,32.0,4.0,,,,208,batch4_jalgaon_to_nagpur.csv,210.0,440.0,,,,False
Mumbai City,Aerospace & Aviation,235.0,900.0,1.0,,,,219,batch4_jalgaon_to_nagpur.csv,90.0,,,False,True,False
Mumbai City,Agriculture,97.0,,,,,,219,batch4_jalgaon_to_nagpur.csv,120.0,,0.0,True,True,True
Mumbai City,Apparel,117.0,3.0,2.0,,,,219,batch4_jalgaon_to_nagpur.csv,510.0,571.0,,,,False
Mumbai City,Automotive,93.0,1295.0,3.0,,,,220,batch4_jalgaon_to_nagpur.csv,235.0,,,,,False
Mumbai City,Beauty & Wellness,661.0,18.0,3.0,,,,220,batch4_jalgaon_to_nagpur.csv,560.0,322.0,,,,False
Mumbai City,BFSI,2701.0,29014.0,8.0,,,,220,batch4_jalgaon_to_nagpur.csv,1220.0,270.0,,,,False
Mumbai City,Capital Goods,41.0,,,,,,220,batch4_jalgaon_to_nagpur.csv,410.0,102.0,,,,False
Mumbai City,Construction,80.0,29.0,2.0,,,,220,batch4_jalgaon_to_nagpur.csv,270.0,,2415.0,True,False,True
Mumbai City,Domestic Workers,11.0,8.0,1.0,,,,221,batch4_jalgaon_to_nagpur.csv,60.0,9.0,,,,False
Mumbai City,Electronics,272.0,603.0,4.0,,,,221,batch4_jalgaon_to_nagpur.csv,870.0,30.0,0.0,True,True,True
Mumbai City,Food Processing,285.0,,,,,,221,batch4_jalgaon_to_nagpur.csv,300.0,,,,,False
Mumbai City,Furniture & Fittings,26.0,,,,,,221,batch4_jalgaon_to_nagpur.csv,180.0,,,,,False
Mumbai City,Gem & Jewellery,140.0,742.0,2.0,,,,221,batch4_jalgaon_to_nagpur.csv,400.0,,,,,False
Mumbai City,Green Jobs,46.0,,,,,,222,batch4_jalgaon_to_nagpur.csv,120.0,,0.0,True,True,True
Mumbai City,Healthcare,570.0,20.0,5.0,,,,222,batch4_jalgaon_to_nagpur.csv,1330.0,,,,,False
Mumbai City,IT/ITeS,1724.0,6094.0,16.0,,,,222,batch4_jalgaon_to_nagpur.csv,1150.0,270.0,0.0,True,True,True
Mumbai City,Leather,3.0,,,,,,222,batch4_jalgaon_to_nagpur.csv,390.0,,,,,False
Mumbai City,Logistics,107.0,793.0,5.0,,,,222,batch4_jalgaon_to_nagpur.csv,690.0,,,,,False
Mumbai City,Management,1350.0,10117.0,9.0,,,,222,batch4_jalgaon_to_nagpur.csv,360.0,,,,,False
Mumbai City,Media & Entertainment,881.0,215.0,4.0,,,,223,batch4_jalgaon_to_nagpur.csv,670.0,,,,,False
Mumbai City,Persons with Disability,,,,,,,223,batch4_jalgaon_to_nagpur.csv,180.0,,,,,False
Mumbai City,Power,32.0,,,,,,223,batch4_jalgaon_to_nagpur.csv,60.0,,,,,False
Mumbai City,Retail,,,,,,,223,batch4_jalgaon_to_nagpur.csv,180.0,,5954.0,True,False,True
Mumbai City,Rubber,5.0,,,,,,223,batch4_jalgaon_to_nagpur.csv,420.0,,,,,False
Mumbai City,Telecom,24.0,2.0,1.0,,,,223,batch4_jalgaon_to_nagpur.csv,400.0,270.0,0.0,True,True,True
Mumbai City,Textile,73.0,,,,,,224,batch4_jalgaon_to_nagpur.csv,150.0,,,,,False
Mumbai City,Tourism & Hospitality,344.0,12515.0,5.0,,,,224,batch4_jalgaon_to_nagpur.csv,540.0,60.0,,,,False
Mumbai Suburban,Aerospace & Aviation,292.0,,,,,,224,batch4_jalgaon_to_nagpur.csv,930.0,240.0,,False,True,False
Mumbai Suburban,Agriculture,125.0,0.0,0.0,,,,225,batch4_jalgaon_to_nagpur.csv,240.0,,0.0,True,True,True
Mumbai Suburban,Apparel,95.0,2.0,3.0,,,,225,batch4_jalgaon_to_nagpur.csv,750.0,179.0,,,,False
Mumbai Suburban,Automotive,157.0,1233.0,,,,,225,batch4_jalgaon_to_nagpur.csv,180.0,150.0,,,,False
Mumbai Suburban,Beauty & Wellness,497.0,8.0,2.0,,,,225,batch4_jalgaon_to_nagpur.csv,720.0,,,,,False
Mumbai Suburban,BFSI,4521.0,28278.0,20.0,,,,225,batch4_jalgaon_to_nagpur.csv,420.0,31.0,,,,False
Mumbai Suburban,Capital Goods,45.0,,1.0,,,,226,batch4_jalgaon_to_nagpur.csv,180.0,20.0,,,,False
Mumbai Suburban,Construction,91.0,2.0,3.0,,,,226,batch4_jalgaon_to_nagpur.csv,390.0,,905.0,True,False,True
Mumbai Suburban,Electronics,277.0,922.0,11.0,,,,226,batch4_jalgaon_to_nagpur.csv,1230.0,630.0,80.0,True,False,True
Mumbai Suburban,Food Processing,304.0,,2.0,,,,226,batch4_jalgaon_to_nagpur.csv,180.0,27.0,,,,False
Mumbai Suburban,Furniture & Fittings,24.0,,,,,,226,batch4_jalgaon_to_nagpur.csv,240.0,120.0,,,,False
Mumbai Suburban,Gem & Jewellery,110.0,912.0,13.0,,,,227,batch4_jalgaon_to_nagpur.csv,720.0,,,,,False
Mumbai Suburban,Green Jobs,47.0,,,,,,227,batch4_jalgaon_to_nagpur.csv,180.0,30.0,0.0,True,True,True
Mumbai Suburban,Healthcare,547.0,8.0,5.0,,,,227,batch4_jalgaon_to_nagpur.csv,1320.0,,,,,False
Mumbai Suburban,Iron & Steel,28.0,250.0,1.0,,,,227,batch4_jalgaon_to_nagpur.csv,60.0,,,,,False
Mumbai Suburban,IT/ITeS,2357.0,5782.0,17.0,,,,227,batch4_jalgaon_to_nagpur.csv,1130.0,240.0,0.0,True,True,True
Mumbai Suburban,Leather,5.0,,,,,,228,batch4_jalgaon_to_nagpur.csv,120.0,,,,,False
Mumbai Suburban,Logistics,116.0,768.0,4.0,,,,228,batch4_jalgaon_to_nagpur.csv,360.0,88.0,,,,False
Mumbai Suburban,Management,1977.0,10619.0,9.0,,,,228,batch4_jalgaon_to_nagpur.csv,330.0,,,,,False
Mumbai Suburban,Media & Entertainment,1057.0,205.0,4.0,,,,228,batch4_jalgaon_to_nagpur.csv,1230.0,940.0,,,,False
Mumbai Suburban,Paints & Coatings,68.0,,1.0,,,,228,batch4_jalgaon_to_nagpur.csv,360.0,,,,,False
Mumbai Suburban,Plumbing,7.0,,,,,,228,batch4_jalgaon_to_nagpur.csv,60.0,,,,,False
Mumbai Suburban,Power,34.0,42.0,1.0,,,,229,batch4_jalgaon_to_nagpur.csv,270.0,153.0,,,,False
Mumbai Suburban,Retail,,,,,,,229,batch4_jalgaon_to_nagpur.csv,450.0,,2233.0,True,False,True
Mumbai Suburban,Rubber,6.0,,,,,,229,batch4_jalgaon_to_nagpur.csv,240.0,,,,,False
Mumbai Suburban,Sports,620.0,,,,,,229,batch4_jalgaon_to_nagpur.csv,60.0,,,,,False
Mumbai Suburban,Telecom,26.0,2.0,2.0,,,,229,batch4_jalgaon_to_nagpur.csv,250.0,,50.0,True,False,True
Mumbai Suburban,Textile,55.0,,,,,,229,batch4_jalgaon_to_nagpur.csv,120.0,,,,,False
Mumbai Suburban,Tourism & Hospitality,338.0,12515.0,5.0,,,,229,batch4_jalgaon_to_nagpur.csv,720.0,80.0,,,,False
Nagpur,Aerospace & Aviation,132.0,,,,,,238,batch4_jalgaon_to_nagpur.csv,60.0,299.0,,False,True,False
Nagpur,Agriculture,499.0,37.0,4.0,,,,239,batch4_jalgaon_to_nagpur.csv,140.0,1290.0,100.0,True,False,True
Nagpur,Apparel,107.0,1.0,1.0,,,,239,batch4_jalgaon_to_nagpur.csv,300.0,1070.0,,,,False
Nagpur,Automotive,269.0,2694.0,6.0,,,,239,batch4_jalgaon_to_nagpur.csv,80.0,50.0,,,,False
Nagpur,Beauty & Wellness,342.0,,1.0,,,,239,batch4_jalgaon_to_nagpur.csv,160.0,479.0,,,,False
Nagpur,BFSI,393.0,3207.0,10.0,,,,239,batch4_jalgaon_to_nagpur.csv,,,,,,False
Nagpur,Capital Goods,11.0,27.0,1.0,,,,240,batch4_jalgaon_to_nagpur.csv,160.0,190.0,,,,False
Nagpur,Construction,163.0,25.0,1.0,,,,240,batch4_jalgaon_to_nagpur.csv,160.0,,270.0,True,False,True
Nagpur,Domestic Workers,31.0,,,,,,240,batch4_jalgaon_to_nagpur.csv,60.0,150.0,,,,False
Nagpur,Electronics,607.0,168.0,4.0,,,,240,batch4_jalgaon_to_nagpur.csv,220.0,399.0,90.0,True,False,True
Nagpur,Food Processing,134.0,23.0,2.0,,,,240,batch4_jalgaon_to_nagpur.csv,120.0,150.0,,,,False
Nagpur,Gem & Jewellery,17.0,,,,,,241,batch4_jalgaon_to_nagpur.csv,,685.0,,,,False
Nagpur,Green Jobs,56.0,,,,,,241,batch4_jalgaon_to_nagpur.csv,80.0,200.0,0.0,True,True,True
Nagpur,Instrumentation,,,,,,,241,batch4_jalgaon_to_nagpur.csv,,3875.0,,,,False
Nagpur,Iron & Steel,40.0,850.0,2.0,,,,241,batch4_jalgaon_to_nagpur.csv,,,,,,False
Nagpur,IT/ITeS,895.0,5551.0,7.0,,,,241,batch4_jalgaon_to_nagpur.csv,180.0,400.0,0.0,True,True,True
Nagpur,Life Science,80.0,,,,,,241,batch4_jalgaon_to_nagpur.csv,60.0,60.0,,,,False
Nagpur,Logistics,10.0,125.0,1.0,,,,242,batch4_jalgaon_to_nagpur.csv,180.0,0.0,,,,False
Nagpur,Management,291.0,222.0,5.0,,,,242,batch4_jalgaon_to_nagpur.csv,120.0,330.0,,,,False
Nagpur,Media & Entertainment,359.0,,,,,,242,batch4_jalgaon_to_nagpur.csv,250.0,2810.0,,,,False
Nagpur,Power,131.0,,,,,,242,batch4_jalgaon_to_nagpur.csv,100.0,260.0,,,,False
Nagpur,Telecom,28.0,,,,,,242,batch4_jalgaon_to_nagpur.csv,120.0,530.0,0.0,True,True,True
Nanded,Agriculture,288.0,98.0,9.0,,,,250,batch5_nanded_to_pune_proper_clean.csv,600.0,,3391.0,True,False,True
Nanded,Apparel,529.0,20.0,3.0,,,,250,batch5_nanded_to_pune_proper_clean.csv,840.0,561.0,,,,False
Nanded,Automotive,84.0,,1.0,,,,250,batch5_nanded_to_pune_proper_clean.csv,120.0,,,,,False
Nanded,Beauty & Wellness,748.0,673.0,,,,,250,batch5_nanded_to_pune_proper_clean.csv,120.0,30.0,,,,False
Nanded,BFSI,521.0,296.0,10.0,,,,251,batch5_nanded_to_pune_proper_clean.csv,,,,,,False
Nanded,Capital Goods,60.0,529.0,21.0,,,,251,batch5_nanded_to_pune_proper_clean.csv,240.0,510.0,,,,False
Nanded,Construction,124.0,45.0,9.0,,,,251,batch5_nanded_to_pune_proper_clean.csv,120.0,,3220.0,True,False,True
Nanded,Electronics,2393.0,127.0,11.0,,,,251,batch5_nanded_to_pune_proper_clean.csv,810.0,810.0,0.0,True,True,True
Nanded,Food Processing,71.0,50.0,10.0,,,,251,batch5_nanded_to_pune_proper_clean.csv,240.0,,,,,False
Nanded,Infrastructure,15.0,162.0,3.0,,,,252,batch5_nanded_to_pune_proper_clean.csv,,,,,,False
Nanded,Logistics,7.0,,12.0,,,,252,batch5_nanded_to_pune_proper_clean.csv,240.0,54.0,,,,False
Nanded,Media & Entertainment,572.0,6.0,8.0,,,,252,batch5_nanded_to_pune_proper_clean.csv,120.0,,,,,False
Nanded,Plumbing,9.0,,,,,,253,batch5_nanded_to_pune_proper_clean.csv,150.0,90.0,,,,False
Nanded,Power,73.0,30.0,3.0,,,,253,batch5_nanded_to_pune_proper_clean.csv,360.0,30.0,,,,False
Nanded,Retail,,,,,,,253,batch5_nanded_to_pune_proper_clean.csv,120.0,,0.0,True,True,True
Nanded,Telecom,596.0,2.0,2.0,,,,253,batch5_nanded_to_pune_proper_clean.csv,117.0,540.0,0.0,True,True,True
